"Plot_Name","Unit_Code","Year","Network","cycle","SapPlotNum","SapPlotSize","SeedPlotNum","SeedPlotSize","ShrubPlotNum","ShrubPlotSize","HPlotNum","HPlotSize","excludeEvent","DBI","stock_final"
"PRWI-0789","PRWI",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,4.18879020478639
"PRWI-0789","PRWI",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,4.18879020478639
"PRWI-0789","PRWI",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,4.18879020478639
"PRWI-0796","PRWI",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,97.8583330323536
"PRWI-0796","PRWI",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,80.2122949190348
"PRWI-0796","PRWI",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,59.2683438951028
"PRWI-0800","PRWI",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,32.6976044726295
"PRWI-0800","PRWI",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,25.2890614857417
"PRWI-0800","PRWI",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,31.6504069214329
"PRWI-0806","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,23.1946663833485
"PRWI-0806","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,39.0589499083208
"PRWI-0806","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,34.8701597035344
"ROCR-0010","ROCR",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,23.2728265118601
"ROCR-0010","ROCR",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,29.6341719475514
"ROCR-0010","ROCR",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,22.2256289606635
"ROCR-0020","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,30.681369498748
"ROCR-0020","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,59.2683438951028
"ROCR-0020","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,30.681369498748
"ROCR-0023","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,105.579516533288
"ROCR-0023","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,69.8184795355805
"ROCR-0023","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,146.498381158467
"ROCR-0027","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"ROCR-0027","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,0
"ROCR-0027","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,0
"ROCR-0045","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,9.50293808928105
"ROCR-0045","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,11.5973331916742
"ROCR-0045","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,20.0530737297587
"ROCR-0048","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,11.5973331916742
"ROCR-0048","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,12.6445307428708
"ROCR-0048","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,12.6445307428708
"ROCR-0055","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,1.0471975511966
"ROCR-0055","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,0
"ROCR-0055","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"ROCR-0074","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,2.0943951023932
"ROCR-0074","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,10.5501356404776
"ROCR-0074","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,59.7684205467177
"ROCR-0079","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,2.0943951023932
"ROCR-0079","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"ROCR-0079","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,2.0943951023932
"ROCR-0092","ROCR",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,13.6917282940674
"ROCR-0092","ROCR",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,96.342174710087
"ROCR-0092","ROCR",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,44.0604572787688
"ROCR-0094","ROCR",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,9.50293808928105
"ROCR-0094","ROCR",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,14.8170859737757
"ROCR-0094","ROCR",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,16.9114810761689
"ROCR-0099","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,57.9866659583712
"ROCR-0099","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,66.4424064964556
"ROCR-0099","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,57.9866659583712
"ROCR-0121","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,17.8023583703422
"ROCR-0121","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,13.6135681655558
"ROCR-0121","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,9.42477796076938
"ROCR-0129","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,30.681369498748
"ROCR-0129","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,37.0427149344393
"ROCR-0129","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,31.7285670499446
"ROCR-0145","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,78.2742200736649
"ROCR-0145","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,98.4054539319353
"ROCR-0145","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,100.499849034328
"ROCR-0147","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,14.8170859737757
"ROCR-0147","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,2,51.62532052268
"ROCR-0147","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,22.2256289606635
"ROCR-0172","ROCR",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,3.14159265358979
"ROCR-0172","ROCR",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,0
"ROCR-0172","ROCR",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,2,0
"ROCR-0180","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,8.45574053808445
"ROCR-0180","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,15.8642835249723
"ROCR-0180","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"ROCR-0186","ROCR",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,14.8170859737757
"ROCR-0186","ROCR",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,49.2182849062401
"ROCR-0186","ROCR",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,10.5501356404776
"WOTR-0001","WOTR",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,2.0943951023932
"WOTR-0001","WOTR",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,1.0471975511966
"WOTR-0001","WOTR",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,2.0943951023932
"WOTR-0003","WOTR",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,18.8495559215388
"WOTR-0003","WOTR",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,101.890802980117
"WOTR-0003","WOTR",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,58.7993831240328
"WOTR-0004","WOTR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,59.7684205467177
"WOTR-0004","WOTR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,51.390840137145
"WOTR-0007","WOTR",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"WOTR-0007","WOTR",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,1.0471975511966
"WOTR-0007","WOTR",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,7.40854298688785
"WOTR-0008","WOTR",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,6.28318530717959
"WOTR-0008","WOTR",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,5.23598775598299
"WOTR-0008","WOTR",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,8.45574053808445
"WOTR-0009","WOTR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,12.5663706143592
"WOTR-0009","WOTR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,6.28318530717959
"ACAD-059","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,218
"ACAD-081","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,21
"ACAD-117","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,51
"ACAD-069","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,67
"ACAD-062","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,0.666666666666667
"ACAD-159","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,43
"ACAD-132","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,18
"ACAD-161","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,31.3333333333333
"ACAD-074","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,0
"ACAD-019","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,44.3333333333333
"ACAD-063","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,4,99
"ACAD-009","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,17.3333333333333
"ACAD-128","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,50.6666666666667
"ACAD-043","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,33.6666666666667
"ACAD-091","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,40.6666666666667
"ACAD-176","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,17.3333333333333
"ACAD-087","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,8.33333333333333
"ACAD-005","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,2.33333333333333
"ACAD-037","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,52.6666666666667
"ACAD-087","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,41
"ACAD-015","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,7.33333333333333
"ACAD-033","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,2.66666666666667
"ACAD-124","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,97.6666666666667
"ACAD-176","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,17.3333333333333
"ACAD-150","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,124
"ACAD-028","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,2.33333333333333
"ACAD-134","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,57
"ACAD-030","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,0.666666666666667
"ACAD-101","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,0
"ACAD-095","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,320.666666666667
"ACAD-117","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,41.3333333333333
"ACAD-094","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,3.66666666666667
"ACAD-098","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,2
"ACAD-135","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,11.3333333333333
"ACAD-065","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,30
"ACAD-074","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,0
"ACAD-037","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,24.3333333333333
"ACAD-085","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,21.3333333333333
"ACAD-149","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,25
"ACAD-097","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,150
"ACAD-033","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,2.33333333333333
"ACAD-040","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,160.666666666667
"ACAD-004","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,16.6666666666667
"ACAD-018","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,111.333333333333
"ACAD-096","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,88.3333333333333
"ACAD-175","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,0
"ACAD-145","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,71.6666666666667
"ACAD-136","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,163
"ACAD-046","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,14.6666666666667
"ACAD-021","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,2.33333333333333
"ACAD-018","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,128
"ACAD-159","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,42.3333333333333
"ACAD-075","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,45.3333333333333
"ACAD-146","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,77
"ACAD-053","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,4,61
"ACAD-012","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,43
"ACAD-034","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,33.3333333333333
"ACAD-077","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,51.6666666666667
"ACAD-049","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,279.333333333333
"ACAD-078","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,300.333333333333
"ACAD-172","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,7
"ACAD-019","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,46.3333333333333
"ACAD-078","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,288
"ACAD-134","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,53.3333333333333
"ACAD-013","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,0
"ACAD-155","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,42
"ACAD-070","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,4,4
"ACAD-065","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,13.3333333333333
"ACAD-106","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,0.333333333333333
"ACAD-141","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,201.666666666667
"ACAD-017","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,16
"ACAD-112","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,4,34
"ACAD-068","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,50.3333333333333
"ACAD-047","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,1.33333333333333
"ACAD-157","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,55
"ACAD-027","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,34.6666666666667
"ACAD-049","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,219.666666666667
"ACAD-079","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,36.6666666666667
"ACAD-119","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,96
"ACAD-126","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,97
"ACAD-022","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,75.3333333333333
"ACAD-060","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,0
"ACAD-003","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,8
"ACAD-170","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,4,11
"ACAD-112","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,6
"ACAD-044","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,29.6666666666667
"ACAD-021","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,11.3333333333333
"ACAD-097","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,16.6666666666667
"ACAD-138","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,21
"ACAD-158","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,85.6666666666667
"ACAD-118","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,66.3333333333333
"ACAD-076","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,16.6666666666667
"ACAD-111","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,162.666666666667
"ACAD-066","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,4,85.6666666666667
"ACAD-104","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,47
"ACAD-151","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,29.6666666666667
"ACAD-064","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,41.6666666666667
"ACAD-133","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,20.6666666666667
"ACAD-029","ACAD",2010,"NETN",1,0,12.57,0,12.57,3,12.57,0,1,1,NA,NA
"ACAD-128","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,51.6666666666667
"ACAD-071","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,141.666666666667
"ACAD-066","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,100.333333333333
"ACAD-118","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,36.3333333333333
"ACAD-129","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,29.3333333333333
"ACAD-068","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,25.3333333333333
"ACAD-120","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,34.6666666666667
"ACAD-130","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,8
"ACAD-135","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,15
"ACAD-061","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,311.666666666667
"ACAD-014","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,6.66666666666667
"ACAD-050","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,0.666666666666667
"ACAD-086","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,444.666666666667
"ACAD-017","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,30.6666666666667
"ACAD-035","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,133.333333333333
"ACAD-149","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,18.6666666666667
"ACAD-082","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,4,0
"ACAD-058","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,1.33333333333333
"ACAD-031","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,69.3333333333333
"ACAD-133","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,8.66666666666667
"ACAD-113","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,369.333333333333
"ACAD-119","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,67.6666666666667
"ACAD-160","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,0
"ACAD-006","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,0
"ACAD-036","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,68.6666666666667
"ACAD-173","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,165
"ACAD-063","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,76
"ACAD-101","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,33.3333333333333
"ACAD-072","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,127.333333333333
"ACAD-123","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,16.6666666666667
"ACAD-020","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,42.3333333333333
"ACAD-144","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,66.6666666666667
"ACAD-100","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,30
"ACAD-142","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,7.33333333333333
"ACAD-031","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,116
"ACAD-102","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,13
"ACAD-073","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,86.6666666666667
"ACAD-026","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,50.6666666666667
"ACAD-038","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,7
"ACAD-125","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,168.666666666667
"ACAD-091","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,97.3333333333333
"ACAD-123","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,17.6666666666667
"ACAD-156","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,4,33.3333333333333
"ACAD-171","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,58.6666666666667
"ACAD-020","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,22
"ACAD-140","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,66.3333333333333
"ACAD-051","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,234.333333333333
"ACAD-048","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,4,17
"ACAD-175","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,0
"ACAD-092","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,24
"ACAD-144","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,33.3333333333333
"ACAD-032","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3,145.333333333333
"ACAD-066","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,100
"ACAD-064","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,10
"ACAD-007","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3,97
"ACAD-106","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA,0
"ACAD-057","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,21.3333333333333
"ACAD-040","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2,213
"ACAD-151","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,42.6666666666667
"ACAD-006","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,0.666666666666667
"ACAD-042","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,34.6666666666667
"ACAD-104","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,30.3333333333333
"ACAD-121","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3,80
"ACAD-060","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,0
"ACAD-156","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2,33.3333333333333
"ACAD-077","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2,58.6666666666667
