"Plot_Name","Network","Unit_Code","cycle","excludeEvent","SapPlotNum","SeedPlotNum","Sor_sap","Hor_sap","Sor_seed","Hor_seed"
"ROCR-0023","NCRN","ROCR",3,0,3,12,0.363636363636364,0.871348417743305,0.4,0.925806451612903
"ROCR-0023","NCRN","ROCR",2,0,3,12,0.363636363636364,0.871491683991684,0.333333333333333,0.926112895823772
"ROCR-0027","NCRN","ROCR",1,0,3,12,0,1,0,1
"ROCR-0027","NCRN","ROCR",2,0,3,12,0,1,0.181818181818182,0.952282157676348
"ROCR-0027","NCRN","ROCR",3,0,3,12,0,1,0.222222222222222,0.931750741839763
"ROCR-0045","NCRN","ROCR",2,0,3,12,0.25,0.96875,0,1
"ROCR-0045","NCRN","ROCR",3,0,3,12,0,1,0,1
"ROCR-0045","NCRN","ROCR",1,0,3,12,0.25,0.9375,0.4,0.918478260869565
"ROCR-0048","NCRN","ROCR",2,0,3,12,0.285714285714286,0.759615384615385,0.285714285714286,0.790262172284644
"ROCR-0048","NCRN","ROCR",3,0,3,12,0.153846153846154,0.897435897435897,0.4,0.565217391304348
"ROCR-0048","NCRN","ROCR",1,0,3,12,0.285714285714286,0.864350309376487,0.307692307692308,0.755692472542191
"ROCR-0055","NCRN","ROCR",1,0,3,12,0,1,0.5,0.850622406639004
"ROCR-0055","NCRN","ROCR",2,0,3,12,0,1,0,1
"ROCR-0055","NCRN","ROCR",3,0,3,12,0,1,0,1
"ROCR-0074","NCRN","ROCR",3,0,3,12,0.285714285714286,0.400921658986175,0.285714285714286,0.67741935483871
"ROCR-0074","NCRN","ROCR",2,0,3,12,0.285714285714286,0.494071146245059,0.307692307692308,0.47507237053715
"ROCR-0074","NCRN","ROCR",1,0,3,12,0.375,0.522351500306185,0.153846153846154,0.86096256684492
"ROCR-0079","NCRN","ROCR",2,0,3,12,0.428571428571429,0.438709677419355,0.181818181818182,0.523613963039014
"ROCR-0079","NCRN","ROCR",3,0,3,12,0.166666666666667,0.534763504781597,0.181818181818182,0.860724233983287
"ROCR-0079","NCRN","ROCR",1,0,3,12,0.428571428571429,0.419603198104827,0.333333333333333,0.285714285714286
"ROCR-0092","NCRN","ROCR",1,0,3,12,0.4,0.53125,0.4,0.84375
"ROCR-0092","NCRN","ROCR",3,0,3,12,0.4,0.53125,0.4,0.84375
"ROCR-0092","NCRN","ROCR",2,0,3,12,0.4,0.435897435897436,0.4,0.858974358974359
"ROCR-0094","NCRN","ROCR",2,0,3,12,0.222222222222222,0.463414634146341,0.222222222222222,0.463414634146341
"ROCR-0094","NCRN","ROCR",3,0,3,12,0.222222222222222,0.463414634146341,0,0
"ROCR-0094","NCRN","ROCR",1,0,3,12,0.181818181818182,0.507243419710263,0.181818181818182,0.758459743290548
"ROCR-0099","NCRN","ROCR",2,0,3,12,0.4,0.295789043336059,0.285714285714286,0.558252427184466
"ROCR-0099","NCRN","ROCR",1,0,3,12,0.6,0.350338365434669,0.222222222222222,0.69620253164557
"ROCR-0099","NCRN","ROCR",3,0,3,12,0.4,0.246376811594203,0.285714285714286,0.501199040767386
"ROCR-0121","NCRN","ROCR",3,0,3,12,0.6,0.388888888888889,0.5,0.33800350262697
"ROCR-0121","NCRN","ROCR",2,0,3,12,0.6,0.413333333333333,0.4,0.290322580645161
"ROCR-0121","NCRN","ROCR",1,0,3,12,0.545454545454545,0.467854869509866,0.571428571428571,0.356542942292062
"ROCR-0129","NCRN","ROCR",2,0,3,12,0.6,0.311089439955419,0,1
"ROCR-0129","NCRN","ROCR",3,0,3,12,0.6,0.3,0,1
"ROCR-0129","NCRN","ROCR",1,0,3,12,0.727272727272727,0.309340349558354,0.25,0.551145038167939
"ROCR-0145","NCRN","ROCR",3,0,3,12,0.428571428571429,0.435685194651013,0.2,0.509666080843585
"ROCR-0145","NCRN","ROCR",2,0,3,12,0.307692307692308,0.418367346938776,0.222222222222222,0.577586206896552
"ROCR-0145","NCRN","ROCR",1,0,3,12,0.307692307692308,0.610758711590741,0.2,0.538461538461538
"ROCR-0147","NCRN","ROCR",1,0,3,12,0.307692307692308,0.730769230769231,0,0
"ROCR-0147","NCRN","ROCR",2,0,3,12,0.428571428571429,0.804847615185451,0.181818181818182,0.93342981186686
"ROCR-0147","NCRN","ROCR",3,0,3,12,0.533333333333333,0.879357198850274,0,0
"ROCR-0172","NCRN","ROCR",1,0,3,12,0,1,0.4,0.961977186311787
"ROCR-0172","NCRN","ROCR",2,0,3,12,0,1,0,0
"ROCR-0172","NCRN","ROCR",3,0,3,12,0,1,0,0
"ROCR-0180","NCRN","ROCR",3,0,3,12,0.153846153846154,0.395973154362416,0,1
"ROCR-0180","NCRN","ROCR",1,0,3,12,0.166666666666667,0.283218203982121,0.2,0.235867446393762
"ROCR-0180","NCRN","ROCR",2,0,3,12,0.153846153846154,0.404866608032835,0,0
"ROCR-0186","NCRN","ROCR",1,0,3,12,0.5,0.271845352735573,0,0
"ROCR-0186","NCRN","ROCR",3,0,3,12,0.545454545454545,0.323414252153485,0.461538461538462,0.404079386912949
"ROCR-0186","NCRN","ROCR",2,0,3,12,0.461538461538462,0.27594442032132,0.333333333333333,0.417897964873153
"WOTR-0001","NCRN","WOTR",1,0,3,12,0.5,0.918330308529946,0.222222222222222,0.964788732394366
"WOTR-0001","NCRN","WOTR",2,0,3,12,0.571428571428571,0.922145328719723,0,1
"WOTR-0001","NCRN","WOTR",3,0,3,12,0.571428571428571,0.91588785046729,0.25,0.981060606060606
"WOTR-0003","NCRN","WOTR",1,0,3,12,0.25,0.653554673403104,0.4,0.57890105746115
"WOTR-0003","NCRN","WOTR",3,0,3,12,0.333333333333333,0.371667936024372,0.545454545454545,0.0236178655901026
"WOTR-0003","NCRN","WOTR",2,0,3,12,0.285714285714286,0.69335604770017,0.5,0.138735792832468
"WOTR-0004","NCRN","WOTR",3,0,3,12,0.4,0.481397970687711,0.714285714285714,0.160070967423981
"WOTR-0004","NCRN","WOTR",2,0,3,12,0.4,0.481397970687711,0.615384615384615,0.140516749531339
"WOTR-0007","NCRN","WOTR",3,0,3,12,0.5,0.257425742574257,0,1
"WOTR-0007","NCRN","WOTR",1,0,3,12,0.5,0.12047763322046,0,1
"WOTR-0007","NCRN","WOTR",2,0,3,12,0.444444444444444,0.121511378273937,0,1
"WOTR-0008","NCRN","WOTR",2,0,3,12,0.4,0.625832664052535,0.444444444444444,0.904062559931337
"WOTR-0008","NCRN","WOTR",3,0,3,12,0.285714285714286,0.549537648612946,0.555555555555556,0.928304047210111
"WOTR-0008","NCRN","WOTR",1,0,3,12,0.285714285714286,0.781052631578947,0.307692307692308,0.963163487324799
"WOTR-0009","NCRN","WOTR",2,0,3,12,0.25,0.815608919382504,0.444444444444444,0.541740674955595
"WOTR-0009","NCRN","WOTR",3,0,3,12,0.25,0.787946428571429,0.444444444444444,0.577117420596728
"ACAD-059","NETN","ACAD",2,0,3,3,0,1,0,1
"ACAD-081","NETN","ACAD",2,0,3,3,0.571428571428571,0.338582677165354,0.5,0.471254720939992
"ACAD-117","NETN","ACAD",2,0,3,3,0.666666666666667,0.571428571428571,0.333333333333333,0.745762711864407
"ACAD-069","NETN","ACAD",1,0,3,3,1,0,0.666666666666667,0.00237529691211402
"ACAD-062","NETN","ACAD",2,0,3,3,0.666666666666667,0.0109890109890111,0.666666666666667,0.0109890109890111
"ACAD-159","NETN","ACAD",2,0,3,3,0.4,0.1875,0.333333333333333,0.163090128755365
"ACAD-132","NETN","ACAD",3,0,3,3,0.4,0.819025522041763,0.333333333333333,0.814800158290463
"ACAD-161","NETN","ACAD",3,0,3,3,0.333333333333333,0.616338248727652,0.5,0.51219512195122
"ACAD-074","NETN","ACAD",1,0,3,3,0,1,0,0
"ACAD-019","NETN","ACAD",1,0,3,3,0.4,0.95822454308094,0.333333333333333,0.973562326314999
"ACAD-063","NETN","ACAD",2,0,3,3,0.571428571428571,0.321964360742443,0.5,0.335457695589336
"ACAD-009","NETN","ACAD",1,0,3,3,0.333333333333333,0.333333333333333,0.4,0.11864406779661
"ACAD-128","NETN","ACAD",1,0,3,3,0.285714285714286,0.735015772870662,0.4,0.538461538461539
"ACAD-043","NETN","ACAD",1,0,3,3,0.25,0.835051546391753,0.285714285714286,0.302325581395349
"ACAD-091","NETN","ACAD",2,0,3,3,0.666666666666667,0.0109890109890109,0.666666666666667,0.0109890109890109
"ACAD-176","NETN","ACAD",3,0,3,3,0,1,0,1
"ACAD-087","NETN","ACAD",2,0,3,3,0.333333333333333,0.880597014925373,0.333333333333333,0.894736842105263
"ACAD-005","NETN","ACAD",1,0,3,3,0.5,0.872463768115942,0,1
"ACAD-037","NETN","ACAD",2,0,3,3,0.5,0.436619718309859,0.285714285714286,0.527824620573356
"ACAD-087","NETN","ACAD",1,0,3,3,0.4,0.903614457831325,0.333333333333333,0.916199343984764
"ACAD-015","NETN","ACAD",1,0,3,3,0.5,0.0241635687732342,0.4,0.958240534521158
"ACAD-033","NETN","ACAD",2,0,3,3,0.5,0.118257261410788,0.4,0.109947643979058
"ACAD-124","NETN","ACAD",1,0,3,3,0.857142857142857,0.246095853527194,0.857142857142857,0.803571428571429
"ACAD-176","NETN","ACAD",1,0,3,3,0.5,0.697841726618705,0,1
"ACAD-150","NETN","ACAD",1,0,3,3,0.666666666666667,0.35687263556116,0.666666666666667,0.100790513833992
"ACAD-028","NETN","ACAD",1,0,3,3,0.4,0.34375,0.4,0.34375
"ACAD-134","NETN","ACAD",1,0,3,3,0.285714285714286,0.842381786339755,0.285714285714286,0.897810218978102
"ACAD-030","NETN","ACAD",3,0,3,3,0.285714285714286,0.927108206610532,0,1
"ACAD-101","NETN","ACAD",2,0,3,3,0.5,0.0125673249551167,0,0
"ACAD-095","NETN","ACAD",3,0,3,3,0.666666666666667,0.00311371279113204,1,0
"ACAD-117","NETN","ACAD",3,0,3,3,0.666666666666667,0.571428571428571,0.333333333333333,0.857142857142857
"ACAD-094","NETN","ACAD",1,0,3,3,0.5,0.382352941176471,0.666666666666667,0.0526315789473684
"ACAD-098","NETN","ACAD",2,0,3,3,0.333333333333333,0.0480961923847695,0.333333333333333,0.0480961923847695
"ACAD-135","NETN","ACAD",2,0,3,3,0.4,0.394230769230769,0.571428571428571,0.32783144812855
"ACAD-065","NETN","ACAD",1,0,3,3,0.5,0.254098360655738,0.5,0.254098360655738
"ACAD-074","NETN","ACAD",3,0,3,3,0,0,0,0
"ACAD-037","NETN","ACAD",3,0,3,3,0.4,0.453302961275626,0.571428571428571,0.0910164786486328
"ACAD-085","NETN","ACAD",3,0,3,3,0.571428571428571,0.198705984820207,0.4,0.900497215295716
"ACAD-149","NETN","ACAD",1,0,3,3,0.444444444444444,0.379282903753482,0.25,0.807089859851608
"ACAD-097","NETN","ACAD",1,0,3,3,1,0,0,0
"ACAD-033","NETN","ACAD",1,0,3,3,0.5,0.118257261410788,0.5,0.118257261410788
"ACAD-040","NETN","ACAD",1,0,3,3,0.666666666666667,0.868725868725869,0.285714285714286,0.894412964750174
"ACAD-004","NETN","ACAD",2,0,3,3,0.5,0.292099056603774,0,0
"ACAD-018","NETN","ACAD",1,0,3,3,0.4,0.352233676975945,0.666666666666667,0.577086412203367
"ACAD-096","NETN","ACAD",1,0,3,3,0.666666666666667,0.518324607329843,0.75,0.63916412601626
"ACAD-175","NETN","ACAD",1,0,3,3,0.5,0.168765743073048,0,0
"ACAD-145","NETN","ACAD",3,0,3,3,0.8,0.784326311489759,0.8,0.062396966385819
"ACAD-136","NETN","ACAD",2,0,3,3,0.25,0.947019867549669,0.222222222222222,0.949619723342351
"ACAD-046","NETN","ACAD",3,0,3,3,0.571428571428571,0.173927694603572,0.25,0.363207022180419
"ACAD-021","NETN","ACAD",1,0,3,3,0.666666666666667,0.692307692307692,0.666666666666667,0.692307692307692
"ACAD-018","NETN","ACAD",2,0,3,3,0.666666666666667,0.226922758506499,0.666666666666667,0.2638959614556
"ACAD-159","NETN","ACAD",3,0,3,3,0.4,0.154929577464789,0.333333333333333,0.137311286843997
"ACAD-075","NETN","ACAD",3,0,3,3,0.4,0.787449392712551,0.444444444444444,0.798179659675505
"ACAD-146","NETN","ACAD",2,0,3,3,0.5,0.0175438596491226,0.5,0.0175438596491228
"ACAD-053","NETN","ACAD",1,0,3,3,0.333333333333333,0.583333333333333,0.5,0.373219373219373
"ACAD-012","NETN","ACAD",1,0,3,3,0.333333333333333,0.575971731448763,0.4,0.939516129032258
"ACAD-034","NETN","ACAD",1,0,3,3,0.333333333333333,0.186560565870911,0,0
"ACAD-077","NETN","ACAD",3,0,3,3,0.333333333333333,0.282913165266106,0,1
"ACAD-049","NETN","ACAD",3,0,3,3,0.571428571428571,0.494955929533583,0.571428571428571,0.475168582212986
"ACAD-078","NETN","ACAD",2,0,3,3,0.75,0.811924399028591,0.8,0.798406223318471
"ACAD-172","NETN","ACAD",3,0,3,3,0.333333333333333,0.0899241603466957,0.25,0.771593931583648
"ACAD-019","NETN","ACAD",2,0,3,3,0.4,0.967302452316076,0.333333333333333,0.986851716581446
"ACAD-078","NETN","ACAD",1,0,3,3,0.75,0.795259458122858,0.75,0.490909090909091
"ACAD-134","NETN","ACAD",3,0,3,3,0.333333333333333,0.863091842555619,0.5,0.891563295818615
"ACAD-013","NETN","ACAD",2,0,3,3,0.4,0.8125,0,0
"ACAD-155","NETN","ACAD",2,0,3,3,0.5,0.0175438596491228,0.333333333333333,0.327102803738318
"ACAD-070","NETN","ACAD",1,0,3,3,0,0,1,0.492093023255814
"ACAD-065","NETN","ACAD",2,0,3,3,0.5,0.168,0.5,0.168
"ACAD-106","NETN","ACAD",3,0,3,3,0,0,0,1
"ACAD-141","NETN","ACAD",2,0,3,3,0.666666666666667,0.0476190476190477,1,0
"ACAD-017","NETN","ACAD",2,0,3,3,0,0,0.25,0.323188332404922
"ACAD-112","NETN","ACAD",3,0,3,3,0,1,0.5,0.440284537626357
"ACAD-068","NETN","ACAD",3,0,3,3,0.25,0.457627118644068,0.444444444444444,0.435235596536192
"ACAD-047","NETN","ACAD",2,0,3,3,0.4,0.544075987335444,0.8,0.594083812654068
"ACAD-157","NETN","ACAD",2,0,3,3,0.333333333333333,0.30958904109589,0.25,0.699224189377362
"ACAD-027","NETN","ACAD",3,0,3,3,0.571428571428571,0.048913043478261,0.5,0.0656179719436882
"ACAD-049","NETN","ACAD",2,0,3,3,0.571428571428571,0.654126213592233,0.571428571428571,0.644829199812822
"ACAD-079","NETN","ACAD",1,0,3,3,0.5,0.00677200902934538,0.4,0.0502793296089385
"ACAD-119","NETN","ACAD",3,0,3,3,0.444444444444444,0.479471338077735,0.285714285714286,0.521674140508221
"ACAD-126","NETN","ACAD",1,0,3,3,0.5,0.480269489894129,0.571428571428571,0.139234020750609
"ACAD-022","NETN","ACAD",2,0,3,3,0.666666666666667,0.00215982721382302,0.666666666666667,0.00215982721382291
"ACAD-060","NETN","ACAD",2,0,3,3,1,0,0,0
"ACAD-003","NETN","ACAD",2,0,3,3,0.666666666666667,0.116414435389988,0.5,0.179902755267423
"ACAD-170","NETN","ACAD",3,0,3,3,0.8,0.905943827563684,0.25,0.933348031033143
"ACAD-112","NETN","ACAD",2,0,3,3,0,0,0.571428571428571,0.553590010405827
"ACAD-044","NETN","ACAD",2,0,3,3,0,1,0,1
"ACAD-021","NETN","ACAD",3,0,3,3,0.5,0.603960396039604,0.5,0.603960396039604
"ACAD-097","NETN","ACAD",3,0,3,3,1,0,0,0
"ACAD-138","NETN","ACAD",1,0,3,3,0.333333333333333,0.0338983050847459,0.571428571428571,0.755102040816326
"ACAD-158","NETN","ACAD",1,0,3,3,0.5,0.0361445783132531,0.4,0.122486288848263
"ACAD-118","NETN","ACAD",1,0,3,3,0.666666666666667,0.0618181818181818,0.4,0.106382978723404
"ACAD-076","NETN","ACAD",1,0,3,3,0,0,0.5,0.90308382354996
"ACAD-111","NETN","ACAD",2,0,3,3,0.666666666666667,0.333333333333333,0,1
"ACAD-066","NETN","ACAD",1,0,3,3,1,0,0.5,0.0294117647058826
"ACAD-104","NETN","ACAD",1,0,3,3,0.333333333333333,0.830682401231401,0,1
"ACAD-151","NETN","ACAD",3,0,3,3,0.666666666666667,0.0226830848995463,0.666666666666667,0.0737202338514188
"ACAD-064","NETN","ACAD",3,0,3,3,0.666666666666667,0.274725274725275,0.5,0.264537696841735
"ACAD-133","NETN","ACAD",2,0,3,3,0.75,0.241706161137441,0.333333333333333,0.759174311926605
"ACAD-029","NETN","ACAD",1,1,0,0,NA,NA,NA,NA
"ACAD-128","NETN","ACAD",2,0,3,3,0.285714285714286,0.69674835061263,0.5,0.791073124406458
"ACAD-071","NETN","ACAD",3,0,3,3,0.333333333333333,0.0702479338842975,0.333333333333333,0.0702479338842974
"ACAD-066","NETN","ACAD",3,0,3,3,1,0,1,0
"ACAD-118","NETN","ACAD",2,0,3,3,0.666666666666667,0.0681818181818183,0.666666666666667,0.0810810810810813
"ACAD-129","NETN","ACAD",2,0,3,3,0,1,0.727272727272727,0.272727272727273
"ACAD-068","NETN","ACAD",1,0,3,3,0,0,0.4,0.343433893121603
"ACAD-120","NETN","ACAD",3,0,3,3,0,1,0,1
"ACAD-130","NETN","ACAD",3,0,3,3,0,0,0.333333333333333,0.240634920634921
"ACAD-135","NETN","ACAD",3,0,3,3,0.5,0.282608695652174,0.571428571428571,0.232303955586398
"ACAD-061","NETN","ACAD",2,0,3,3,0.4,0.0960280018262062,0.444444444444444,0.0442330778465232
"ACAD-014","NETN","ACAD",1,0,3,3,0.333333333333333,0.671554252199414,0.333333333333333,0.671554252199414
"ACAD-050","NETN","ACAD",1,0,3,3,0.571428571428571,0.226033777489774,0.333333333333333,0.386682242990654
"ACAD-086","NETN","ACAD",1,0,3,3,0.4,0.917073170731707,0,1
"ACAD-017","NETN","ACAD",3,0,3,3,0,0,0.5,0.359935833166232
"ACAD-035","NETN","ACAD",3,0,3,3,0.666666666666667,0.0276679841897235,0.666666666666667,0.0676440893727229
"ACAD-149","NETN","ACAD",3,0,3,3,0.6,0.471481329503488,0.25,0.930513595166163
"ACAD-082","NETN","ACAD",3,0,3,3,0.571428571428571,0.896940768062486,0.333333333333333,0.929889298892989
"ACAD-058","NETN","ACAD",2,0,3,3,0.285714285714286,0.604790419161677,0,1
"ACAD-031","NETN","ACAD",3,0,3,3,0.285714285714286,0.072987755506717,0.285714285714286,0.0760869565217392
"ACAD-133","NETN","ACAD",1,0,3,3,0.75,0.271724137931035,0.333333333333333,0.774949765572672
"ACAD-113","NETN","ACAD",1,0,3,3,0.333333333333333,0.472527472527473,0.333333333333333,0.472527472527472
"ACAD-119","NETN","ACAD",1,0,3,3,0.666666666666667,0.407557389081522,0.285714285714286,0.490909090909091
"ACAD-160","NETN","ACAD",2,0,3,3,0.666666666666667,0.000462320850670328,0,0
"ACAD-006","NETN","ACAD",1,0,3,3,0,0,0,0
"ACAD-036","NETN","ACAD",2,0,3,3,0.666666666666667,0.185185185185185,0.571428571428571,0.25
"ACAD-173","NETN","ACAD",3,0,3,3,0,0,0.4,0.00308972905958849
"ACAD-063","NETN","ACAD",3,0,3,3,0.571428571428571,0.347234814143246,0.5,0.38758870602446
"ACAD-101","NETN","ACAD",3,0,3,3,0.8,0.00147121636372272,0,0
"ACAD-072","NETN","ACAD",3,0,3,3,0.666666666666667,0.0597014925373133,0.8,0.0268015873684565
"ACAD-123","NETN","ACAD",3,0,3,3,0.666666666666667,0.132457318242855,0,0
"ACAD-020","NETN","ACAD",2,0,3,3,0.5,0.579335793357934,0,1
"ACAD-144","NETN","ACAD",1,0,3,3,0.333333333333333,0.00891797699982833,0.5,0.00659754948162106
"ACAD-100","NETN","ACAD",1,0,3,3,0.4,0.196236559139785,0.4,0.196236559139785
"ACAD-142","NETN","ACAD",2,0,3,3,0.333333333333333,0.136363636363636,0.333333333333333,0.909090909090909
"ACAD-031","NETN","ACAD",2,0,3,3,0.285714285714286,0.106230049777897,0.285714285714286,0.0950682056663167
"ACAD-102","NETN","ACAD",1,0,3,3,0.4,0.661976521521938,0.8,0.134013707604478
"ACAD-073","NETN","ACAD",2,0,3,3,0.5,0.216783216783217,0.4,0.203576255327997
"ACAD-026","NETN","ACAD",3,0,3,3,0.4,0.368421052631579,0.666666666666667,0.759663478643032
"ACAD-038","NETN","ACAD",3,0,3,3,0.4,0.058124174372523,0.333333333333333,0.310111272375423
"ACAD-125","NETN","ACAD",3,0,3,3,0,1,0.571428571428571,0.0584431497990739
"ACAD-091","NETN","ACAD",1,0,3,3,0.666666666666667,0.00992555831265507,0.666666666666667,0.00992555831265507
"ACAD-123","NETN","ACAD",1,0,3,3,0.857142857142857,0.15203426124197,0.333333333333333,0.930902111324376
"ACAD-156","NETN","ACAD",3,0,3,3,0.5,0.0953436807095343,0,0
"ACAD-171","NETN","ACAD",1,0,3,3,0.5,0.0490566037735851,0.333333333333333,0.119804400977995
"ACAD-020","NETN","ACAD",3,0,3,3,0.5,0.337484433374844,0,1
"ACAD-140","NETN","ACAD",1,0,3,3,0.666666666666667,0.367647058823529,0.571428571428571,0.370357751277683
"ACAD-051","NETN","ACAD",1,0,3,3,0.571428571428571,0.674128522107139,0.571428571428571,0.716242845078352
"ACAD-048","NETN","ACAD",2,0,3,3,0.5,0.932075471698113,0.25,0.985815602836879
"ACAD-175","NETN","ACAD",2,0,3,3,0.571428571428571,0.312287451478822,0,0
"ACAD-092","NETN","ACAD",2,0,3,3,0.4,0.83419689119171,0.857142857142857,0.306501547987616
"ACAD-144","NETN","ACAD",2,0,3,3,0.333333333333333,0.0124140988694302,0,0
"ACAD-032","NETN","ACAD",1,0,3,3,0.4,0.258517034068136,0.333333333333333,0.247429465773538
"ACAD-066","NETN","ACAD",2,0,3,3,1,0,1,0
"ACAD-064","NETN","ACAD",1,0,3,3,1,0.2,1,0.25296442687747
"ACAD-007","NETN","ACAD",2,0,3,3,0.857142857142857,0.0313765446612848,0.444444444444444,0.559867205361897
"ACAD-106","NETN","ACAD",1,0,3,3,0.5,0.627906976744186,0,0
"ACAD-057","NETN","ACAD",3,0,3,3,0,0,0.666666666666667,0.178423236514523
"ACAD-040","NETN","ACAD",3,0,3,3,0.5,0.778388479718588,0.25,0.902120550057833
"ACAD-151","NETN","ACAD",1,0,3,3,0.666666666666667,0.134328358208955,0.666666666666667,0.172484295365651
"ACAD-006","NETN","ACAD",2,0,3,3,0,0,0,1
"ACAD-042","NETN","ACAD",2,0,3,3,0.285714285714286,0.0533807829181494,0.666666666666667,0.350835675195977
"ACAD-104","NETN","ACAD",3,0,3,3,0,1,0,1
"ACAD-121","NETN","ACAD",3,0,3,3,0.285714285714286,0.892320435451426,0.333333333333333,0.871038479611549
"ACAD-060","NETN","ACAD",1,0,3,3,0.666666666666667,0.000424989375265694,0,0
"ACAD-156","NETN","ACAD",1,0,3,3,0.8,0.237913334129163,0.5,0.28
"ACAD-077","NETN","ACAD",2,0,3,3,0.333333333333333,0.315467795016455,0.333333333333333,0.763421292083712
"ACAD-151","NETN","ACAD",2,0,3,3,0.571428571428571,0.0839694656488551,0.5,0.134158303780276
"ACAD-055","NETN","ACAD",3,0,3,3,0,0,0.285714285714286,0.618023976849938
"ACAD-163","NETN","ACAD",3,0,3,3,0.5,0.166666666666667,0.5,0.166666666666667
"ACAD-017","NETN","ACAD",1,0,3,3,0.333333333333333,0.398255813953488,0.333333333333333,0.398255813953488
"ACAD-028","NETN","ACAD",3,0,3,3,0.4,0.255813953488372,0.333333333333333,0.231881827973535
"ACAD-080","NETN","ACAD",2,0,3,3,0.666666666666667,0.142857142857143,0.857142857142857,0.430894308943089
"ACAD-092","NETN","ACAD",1,0,3,3,0.666666666666667,0.796708615682478,0.5,0.830508474576271
"ACAD-122","NETN","ACAD",1,0,3,3,0.857142857142857,0.766477822302059,0.857142857142857,0.498582478737181
"ACAD-020","NETN","ACAD",1,0,3,3,0.666666666666667,0.0859106529209622,0.666666666666667,0.673539518900344
"ACAD-036","NETN","ACAD",1,0,3,3,0.666666666666667,0.145631067961165,0.666666666666667,0.247321195226065
"ACAD-098","NETN","ACAD",1,0,3,3,0.333333333333333,0.0526315789473684,0,0
"ACAD-087","NETN","ACAD",3,0,3,3,0.333333333333333,0.880597014925373,0.333333333333333,0.860708067324434
"ACAD-116","NETN","ACAD",1,0,3,3,0.333333333333333,0.80952380952381,0.444444444444444,0.873462214411248
"ACAD-014","NETN","ACAD",3,0,3,3,0.333333333333333,0.575221238938053,0,1
"ACAD-131","NETN","ACAD",3,0,3,3,0.5,0.128712871287129,0,0
"ACAD-063","NETN","ACAD",1,0,3,3,0.571428571428571,0.295392953929539,0.571428571428571,0.303116147308782
"ACAD-140","NETN","ACAD",2,0,3,3,0.857142857142857,0.251215559157212,0.5,0.298831385642738
"ACAD-155","NETN","ACAD",1,0,3,3,0.5,0.0294117647058825,0.5,0.0294117647058824
"ACAD-055","NETN","ACAD",2,0,3,3,0,0,0.285714285714286,0.623112012164217
"ACAD-146","NETN","ACAD",1,0,3,3,0.5,0.829787234042553,0.8,0.674576271186441
"ACAD-168","NETN","ACAD",1,0,3,3,0.571428571428571,0.235924932975871,0.571428571428571,0.253194346899296
"ACAD-059","NETN","ACAD",1,0,3,3,0,1,0,1
"ACAD-108","NETN","ACAD",2,0,3,3,0.666666666666667,0.21946444231436,0.571428571428571,0.149433684569771
"ACAD-062","NETN","ACAD",3,0,3,3,0.666666666666667,0.00546448087431695,0.666666666666667,0.00546448087431695
"ACAD-086","NETN","ACAD",2,0,3,3,0,1,0.333333333333333,0.937694704049844
"ACAD-039","NETN","ACAD",2,0,3,3,0.666666666666667,0.0232558139534884,0.5,0.457889641819942
"ACAD-047","NETN","ACAD",3,0,3,3,0.4,0.425414364640884,1,0.0430622009569378
"ACAD-076","NETN","ACAD",3,0,3,3,0,1,0.285714285714286,0.775561097256858
"ACAD-168","NETN","ACAD",3,0,3,3,0.571428571428571,0.411214953271028,0.666666666666667,0.376307796152548
"ACAD-004","NETN","ACAD",1,0,3,3,0.5,0.23546446870127,0.285714285714286,0.881548974943052
"ACAD-069","NETN","ACAD",2,0,3,3,1,0,1,0
"ACAD-061","NETN","ACAD",3,0,3,3,0.4,0.0807878960890666,0.4,0.0735294117647058
"ACAD-050","NETN","ACAD",2,0,3,3,0.571428571428571,0.147065540077643,0.571428571428571,0.553738943982846
"ACAD-083","NETN","ACAD",2,0,3,3,0.857142857142857,0.228486646884273,0.4,0.775862068965517
"ACAD-030","NETN","ACAD",2,0,3,3,0.25,0.813671707293803,0.333333333333333,0.957063711911357
"ACAD-025","NETN","ACAD",1,0,3,3,0,0,0.666666666666667,0.180033769523006
"ACAD-169","NETN","ACAD",2,0,3,3,0.5,0.2,0.4,0.176201372997712
"ACAD-001","NETN","ACAD",3,0,3,3,0.666666666666667,0.876712328767123,0.666666666666667,0.0357163266472371
"ACAD-134","NETN","ACAD",2,0,3,3,0.333333333333333,0.882943143812709,0.444444444444444,0.87329892069451
"ACAD-127","NETN","ACAD",1,0,3,3,0.285714285714286,0.0943683409436834,0,1
"ACAD-123","NETN","ACAD",2,0,3,3,0.666666666666667,0.131745553210732,0.333333333333333,0.930902111324376
"ACAD-102","NETN","ACAD",2,0,3,3,0.666666666666667,0.539473684210526,0.666666666666667,0.15527950310559
"ACAD-171","NETN","ACAD",2,0,3,3,0.5,0.0436241610738255,0.333333333333333,0.0854392298435619
"ACAD-114","NETN","ACAD",3,0,3,3,0.333333333333333,0.0384615384615384,0.285714285714286,0.922365988909427
"ACAD-145","NETN","ACAD",2,0,3,3,0.8,0.685242426918661,0.8,0.0746563140973322
"ACAD-136","NETN","ACAD",1,0,3,3,0.5,0.598149050170482,0.4,0.824661003995895
"ACAD-021","NETN","ACAD",2,0,3,3,0.5,0.646112600536193,0.5,0.646112600536193
