"term","estimate","lower95","upper95","num_boots","park","resp"
"c1_response",0.0249523798791898,0.00842806324316851,0.0426347120699515,1000,"ALPO","Seed_Dens_Exotic"
"c2_response",0.0221915011803637,0.00729266522888284,0.0387094497798294,1000,"ALPO","Seed_Dens_Exotic"
"c3_response",0.0194306224815376,0.00495814584770478,0.0374641667408283,1000,"ALPO","Seed_Dens_Exotic"
"Intercept",0.7356534363687,0.400714433649559,1.12370038580884,1000,"ALPO","Seed_Dens_NatCan"
"Slope",-0.0974093294642741,-0.186621520501226,-0.0196519049557018,1000,"ALPO","Seed_Dens_NatCan"
"c1_response",0.638244106904426,0.373533434496197,0.952843120960912,1000,"ALPO","Seed_Dens_NatCan"
"c2_response",0.540834777440152,0.333941981445152,0.793129483907674,1000,"ALPO","Seed_Dens_NatCan"
"c3_response",0.443425447975878,0.288355661071579,0.622840196594218,1000,"ALPO","Seed_Dens_NatCan"
"Intercept",0.466960480701927,0.20155104142777,0.833592335833868,1000,"ALPO","Seed_Dens_NatOth"
"Slope",-0.0796522088425437,-0.152028648948665,-0.0252683716434502,1000,"ALPO","Seed_Dens_NatOth"
"c1_response",0.387308271859383,0.173683764823623,0.68522838361986,1000,"ALPO","Seed_Dens_NatOth"
"c2_response",0.30765606301684,0.132247626433628,0.544748182007584,1000,"ALPO","Seed_Dens_NatOth"
"c3_response",0.228003854174296,0.0857526109225427,0.408836032343939,1000,"ALPO","Seed_Dens_NatOth"
"Intercept",1.22954397087252,0.69942450694711,1.8555234529461,1000,"ALPO","Seed_Dens_Total"
"Slope",-0.179235013423555,-0.307500357275893,-0.0670915209703582,1000,"ALPO","Seed_Dens_Total"
"c1_response",1.05030895744897,0.624489951071115,1.55726104977398,1000,"ALPO","Seed_Dens_Total"
"c2_response",0.871073944025412,0.540010662512152,1.26811300005418,1000,"ALPO","Seed_Dens_Total"
"c3_response",0.691838930601857,0.439725039777246,0.991030836348148,1000,"ALPO","Seed_Dens_Total"
"Intercept",0.220928564748222,0.121817540309282,0.33423718787603,1000,"ALPO","Sor_sap"
"Slope",-0.0208579865352299,-0.0589277833502002,0.0176817331330933,1000,"ALPO","Sor_sap"
"c1_response",0.200070578212993,0.121704213744507,0.281745063769662,1000,"ALPO","Sor_sap"
"c2_response",0.179212591677763,0.118038820747154,0.240500338535683,1000,"ALPO","Sor_sap"
