"Plot_Name","Park","Network","Year","hummod300m","DBI","x","y","PROVINCE","Physiographic_Class","cancov","tmax","precip","stage_fac","QMD","mDBH","Tree_BA_Total","Tree_Dens_Total","Sap_Dens_NatCan","Seed_Dens_NatCan","Sap_Dens_NatOth","Seed_Dens_NatOth","Sap_Dens_Exotic","Seed_Dens_Exotic","stock_final","Sap_Dens_Total","Seed_Dens_Total","Sor_seed","Sor_sap","avg.cover","dm_park"
"ACAD-003","ACAD","NETN",2018,0.379999965429306,2,2190066.07862276,2695769.96101925,"Laurentian Mixed Forest Province","dry",55,0.0602235570549965,0.0804925709962845,"Pole",17.7917411354701,16.9184210526316,41.9882591111111,1688.88888888889,0.0530363298859719,0.106072659771944,0,0.026518164942986,0,0,14.6666666666667,0.0795544948289578,0.13259082471493,0.5,0.666666666666667,0,0
"ACAD-004","ACAD","NETN",2018,0.00000000230617192009674,2,2170845.73815636,2695077.52611792,"Laurentian Mixed Forest Province","mesic",84,-0.0116338226944208,0.0683738961815834,"Mature",19.9432148406875,17.9636363636364,30.5436106666667,977.777777777778,0.0530363298859719,0.0530363298859719,0,0,0,0,17,0.0795544948289578,0.0530363298859719,0.285714285714286,0.285714285714286,0,0
"ACAD-005","ACAD","NETN",2018,0.100000008940697,3,2178515.52934697,2695127.00992087,"Laurentian Mixed Forest Province","dry",83,-0.00438181683421135,0.0835287794470787,"Mature",17.7964951070495,17.3428571428571,23.2164404444444,933.333333333333,0.106072659771944,0.106072659771944,0,0.106072659771944,0,0,18.6666666666667,0.13259082471493,0.212145319543888,0.25,0.4,0,0
"ACAD-006","ACAD","NETN",2018,0.0200000051409006,2,2172587.05019387,2691239.65970731,"Laurentian Mixed Forest Province","mesic",62,-0.0000670091030769981,0.082497663795948,"Late Succ.",28.4112727040987,24.8875,67.623864,1066.66666666667,0,0,0,0.0265181649429859,0,0,0,0.0795544948289578,0.0265181649429859,0,0,0,0
"ACAD-007","ACAD","NETN",2018,0,2,2172106.52375392,2692181.32202643,"Laurentian Mixed Forest Province","mesic",82,-0.0000670091030769981,0.082497663795948,"Pole",16.4700738715202,15.8083333333333,22.7253035555556,1066.66666666667,0.106072659771944,0.159108989657916,0.106072659771944,0,0,0,61.3333333333333,0.212145319543888,0.159108989657916,0.666666666666667,0.666666666666667,0,0
"ACAD-008","ACAD","NETN",2018,0.0000000240650042115931,2,2174833.79004964,2690989.95266069,"Laurentian Mixed Forest Province","mesic",88,0.00658849813044071,0.0920859128236771,"Mature",17.8335918984371,16.5166666666667,33.3047582222222,1333.33333333333,0.397772474144789,0.0530363298859719,0,0,0,0,90,0.397772474144789,0.0530363298859719,0.222222222222222,0.4,0,0
"ACAD-009","ACAD","NETN",2018,0.339999973773956,3,2178481.5623603,2690597.64613939,"Laurentian Mixed Forest Province","mesic",80,0.0165300443768501,0.0881378203630447,"Mosaic",21.6317475022246,18.935,32.6678511111111,888.888888888889,0.0795544948289578,0.636435958631663,0,0.026518164942986,0,0,43,0.13259082471493,0.662954123574649,0.333333333333333,0.4,0,0
"ACAD-010","ACAD","NETN",2018,0.000000000911702546790849,2,2172616.68452637,2696486.47768608,"Laurentian Mixed Forest Province","mesic",81,-0.0116338226944208,0.0683738961815834,"Pole",17.3380743893147,16.8176470588235,17.838488,755.555555555556,0.212145319543888,0.106072659771944,0.212145319543887,0.291699814372845,0,0,18.6666666666667,0.424290639087775,0.397772474144789,0.5,0.8,0,0
"ACAD-011","ACAD","NETN",2018,0,2,2173005.09682621,2694435.82828828,"Laurentian Mixed Forest Province","mesic",76,-0.00594545155763626,0.0810597687959671,"Late Succ.",27.2854723250304,25.27,25.9878475555556,444.444444444444,0.0795544948289578,0.185627154600902,0,0,0,0,32,0.13259082471493,0.185627154600902,0,0,0,0
"ACAD-012","ACAD","NETN",2018,0,3,2172843.13639508,2698184.0072918,"Laurentian Mixed Forest Province","mesic",87,-0.0139334816485643,0.0585589185357094,"Pole",14.7936247530257,13.8866666666667,11.4590293333333,666.666666666667,0.212145319543888,0.0530363298859719,0,0.0530363298859721,0,0,18,0.212145319543888,0.106072659771944,0,0.4,0,0
"ACAD-013","ACAD","NETN",2018,0,2,2173514.38962494,2698744.67838485,"Laurentian Mixed Forest Province","dry-mesic",83,-0.00293918466195464,0.0656633749604225,"Mature",18.6979988579078,18.0161290322581,37.8320022222222,1377.77777777778,0.0530363298859719,0,0,0,0,0,0,0.106072659771944,0,0,0.4,0,0
"ACAD-014","ACAD","NETN",2018,0.00000000359521545867381,3,2174338.49313469,2696267.0629384,"Laurentian Mixed Forest Province","mesic",80,-0.00594545155763626,0.0810597687959671,"Mature",19.0832059675517,17.775,40.6780386666667,1422.22222222222,0.106072659771944,0.0265181649429859,0,0,0,0,0.333333333333333,0.13259082471493,0.0265181649429859,0,0.333333333333333,0,0
"ACAD-015","ACAD","NETN",2018,0.00000000133643229816016,3,2169693.58030812,2694731.12296781,"Laurentian Mixed Forest Province","dry-mesic",79,-0.0116338226944208,0.0683738961815834,"Mature",19.246545763059,18.2952380952381,27.1539026666667,933.333333333333,0.0265181649429859,0.106072659771944,0,0,0,0,19,0.0795544948289578,0.106072659771944,0.8,0,0,0
"ACAD-016","ACAD","NETN",2018,0.169999971985817,2,2167959.72917499,2685352.39148951,"Laurentian Mixed Forest Province","mesic",82,0.000971093191765249,0.0698769092559814,"Mature",17.961486575448,17.2847826086957,51.8023848888889,2044.44444444444,0.0265181649429859,0,0,0,0,0,0,0.0795544948289578,0,0,0.5,0,0
"ACAD-017","ACAD","NETN",2018,0.00000000106673680999592,3,2166717.33278948,2683913.73978513,"Laurentian Mixed Forest Province","mesic",86,0.000971093191765249,0.0698769092559814,"Mature",23.8761985488238,21.9380952380952,41.7885235555555,933.333333333333,0,0.636435958631663,0,0,0,0,30.6666666666667,0.0795544948289578,0.636435958631663,0.5,0,0,0
"ACAD-018","ACAD","NETN",2018,0.119999997317791,3,2169446.93023937,2683453.61380477,"Laurentian Mixed Forest Province","mesic",69,0.0204252526164055,0.0779460743069649,"Late Succ.",21.507872312913,19.3785714285714,45.212684,1244.44444444444,0.159108989657916,0.13259082471493,0,0,0,0,100,0.159108989657916,0.13259082471493,0.666666666666667,0.4,0,0
"ACAD-019","ACAD","NETN",2018,0.0000000295269924066588,2,2164785.36793203,2687679.83682881,"Laurentian Mixed Forest Province","hydric",75,0.0173018500208855,0.0647653341293335,"Mature",24.2744804269834,23.392,51.4217982222222,1111.11111111111,0.106072659771944,0.636435958631663,0,0,0,0,33,0.13259082471493,0.636435958631663,0.25,0.333333333333333,0,0
"ACAD-020","ACAD","NETN",2018,0.0100000044330955,3,2155333.90280567,2650909.66382917,"Laurentian Mixed Forest Province","mesic",75,0.105359092354774,0.0777741372585297,"Mature",18.7186791031958,17.8894736842105,23.2386746666667,844.444444444444,0.0530363298859719,0.424290639087775,0,0.026518164942986,0,0,21.6666666666667,0.0795544948289578,0.450808804030761,0,0.5,0,0
"ACAD-021","ACAD","NETN",2018,0.0100000044330955,2,2155195.57625685,2651056.54137389,"Laurentian Mixed Forest Province","mesic",78,0.105359092354774,0.0777741372585297,"Mature",20.0607826367767,19.44,28.0952626666667,888.888888888889,0.0265181649429859,0.265181649429859,0,0,0,0,11.3333333333333,0.0795544948289578,0.265181649429859,0.5,0.5,0,0
"ACAD-022","ACAD","NETN",2018,0.03999999538064,2,2156779.75887768,2650248.59107372,"Laurentian Mixed Forest Province","mesic",66,0.127464801073074,0.0726974010467529,"Mature",18.200782950192,17.365,23.1269044444444,888.888888888889,0.344736144258817,0.954653937947494,0,0,0,0,89.6666666666667,0.371254309201803,0.954653937947494,0.666666666666667,0.666666666666667,0,0
"ACAD-023","ACAD","NETN",2018,0.0000000013820824484867,2,2157072.58435206,2652133.51508806,"Laurentian Mixed Forest Province","mesic",77,0.105359092354774,0.0777741372585297,"Mature",19.6685109395868,18.6064516129032,41.8612333333333,1377.77777777778,0,0,0,0,0,0,0,0.0795544948289578,0,0,0,0,0
"ACAD-024","ACAD","NETN",2018,0.249999985098839,3,2166176.02525438,2685395.80472313,"Laurentian Mixed Forest Province","mesic",83,0.000971093191765249,0.0698769092559814,"Mature",23.101886132027,22.1857142857143,26.0813626666667,622.222222222222,0,0.0795544948289578,0,0.371254309201803,0,0,1,0.0795544948289578,0.450808804030761,0.333333333333333,0,0,0
"ACAD-025","ACAD","NETN",2018,0.00000000181454218317612,3,2166325.51068607,2685963.82780558,"Laurentian Mixed Forest Province","mesic",79,0.000971093191765249,0.0698769092559814,"Late Succ.",25.5807390535597,23.9842105263158,43.3997413333333,844.444444444444,0,0.397772474144789,0,0.026518164942986,0,0,5.33333333333333,0.0795544948289578,0.424290639087775,0.285714285714286,0,0,0
"ACAD-026","ACAD","NETN",2018,0.0000000326578337705996,3,2164982.40298092,2686317.14938995,"Laurentian Mixed Forest Province","mesic",85,0.0173018500208855,0.0647653341293335,"Late Succ.",32.6042686366883,29.85,44.5284453333333,533.333333333333,0.0265181649429859,0.742508618403606,0,0.026518164942986,0,0,50,0.0795544948289578,0.769026783346592,0.666666666666667,0.4,0,0
"ACAD-027","ACAD","NETN",2018,0.00000000436920677415742,2,2172184.24465893,2681527.37001447,"Laurentian Mixed Forest Province","mesic",80,0.0497007258236408,0.0765743479132652,"Mature",23.5272862863527,21.308,48.3048853333333,1111.11111111111,0.13259082471493,0.609917793688677,0,0.026518164942986,0,0,34.3333333333333,0.159108989657916,0.636435958631663,0.5,0.571428571428571,0,0
"ACAD-028","ACAD","NETN",2018,0,3,2177946.98250639,2689163.4956612,"Laurentian Mixed Forest Province","mesic",84,0.0165300443768501,0.0881378203630447,"Late Succ.",35.9075026979042,32.1375,36.0054097777778,355.555555555556,0.0265181649429859,0.344736144258817,0,0,0,0,6,0.0795544948289578,0.344736144258817,0.333333333333333,0.4,0,0
"ACAD-029","ACAD","NETN",2018,0.0699999928474426,3,2168057.36867414,2683581.40485871,"Laurentian Mixed Forest Province","mesic",78,0.000971093191765249,0.0698769092559814,"Mature",22.7607957578247,21.4558823529412,61.4838648888889,1511.11111111111,0,0.477326968973747,0,0.053036329885972,0,0,14.6666666666667,0.0795544948289578,0.530363298859719,0.444444444444444,0,0,0
"ACAD-030","ACAD","NETN",2018,0.120000019669533,2,2179817.48243686,2690257.54110621,"Laurentian Mixed Forest Province","mesic",84,0.0165300443768501,0.0881378203630447,"Mature",18.2315565756853,17.3586206896552,33.6475053333333,1288.88888888889,0.0265181649429859,0.0265181649429859,0.0795544948289581,0,0,0,0.666666666666667,0.13259082471493,0.0265181649429859,0,0.285714285714286,0,0
"ACAD-031","ACAD","NETN",2018,0.00000000539780575792292,2,2167905.9277938,2686615.70693715,"Laurentian Mixed Forest Province","mesic",86,0.000971093191765249,0.0698769092559814,"Mature",17.0203760240484,15.868,25.2805008888889,1111.11111111111,0.291699814372845,0.106072659771944,0.026518164942986,0.026518164942986,0,0,52.6666666666667,0.318217979315831,0.13259082471493,0.285714285714286,0.285714285714286,0,0
"ACAD-032","ACAD","NETN",2018,0.0499999932944775,2,2167172.65600856,2686583.23095077,"Laurentian Mixed Forest Province","mesic",86,0.000971093191765249,0.0698769092559814,"Mature",17.9374718044891,17.0236842105263,42.67892,1688.88888888889,0.159108989657916,0.397772474144789,0,0,0,0,166.666666666667,0.185627154600902,0.397772474144789,0.333333333333333,0.4,0,0
"ACAD-033","ACAD","NETN",2018,0.00000000181454218317612,2,2166465.38169795,2685825.82874148,"Laurentian Mixed Forest Province","mesic",83,0.000971093191765249,0.0698769092559814,"Mature",23.2413155823847,21.7708333333333,45.2522333333333,1066.66666666667,0.0530363298859719,0.185627154600902,0,0,0,0,9.33333333333333,0.106072659771944,0.185627154600902,0.4,0.5,0,0
"ACAD-034","ACAD","NETN",2018,0,2,2172035.20090255,2697761.18255934,"Laurentian Mixed Forest Province","mesic",86,-0.0139334816485643,0.0585589185357094,"Pole",14.8275784716633,14.2458333333333,18.4187026666667,1066.66666666667,0.503845133916733,0,0,0,0,0,0,0.503845133916733,0,0,0.571428571428571,0,0
"ACAD-035","ACAD","NETN",2018,0,3,2174109.49511558,2693845.79642879,"Laurentian Mixed Forest Province","mesic",84,-0.00594545155763626,0.0810597687959671,"Pole",14.2783635850425,13.9166666666667,17.0795128888889,1066.66666666667,0.291699814372845,0.583399628745691,0.026518164942986,0.13259082471493,0,0,114.333333333333,0.318217979315831,0.715990453460621,0.666666666666667,0.666666666666667,0,0
"ACAD-036","ACAD","NETN",2018,0.219999983906746,3,2190684.98027257,2696854.22439059,"Laurentian Mixed Forest Province","mesic",77,0.0602235570549965,0.0804925709962845,"Mature",17.8462414343562,16.9055555555556,20.0112124444444,800,0.159108989657916,0.238663484486873,0,0,0,0,72.3333333333333,0.212145319543888,0.238663484486873,0.857142857142857,0.666666666666667,0,0
"ACAD-037","ACAD","NETN",2018,0,3,2172048.08700798,2694147.23984304,"Laurentian Mixed Forest Province","dry",87,-0.0116338226944208,0.0683738961815834,"Late Succ.",29.0127558153306,26,29.3822688888889,444.444444444444,0.0795544948289578,0.503845133916733,0,0,0,0,24.3333333333333,0.106072659771944,0.503845133916733,0.571428571428571,0.4,0,0
"ACAD-038","ACAD","NETN",2018,0.150000005960464,2,2165620.75144774,2688321.94554687,"Laurentian Mixed Forest Province","mesic",87,-0.00550899701192975,0.0686228945851326,"Mature",20.083318386645,18.2161290322581,43.6455533333333,1377.77777777778,0.159108989657916,0.0530363298859719,0,0,0,0,7,0.159108989657916,0.0530363298859719,0.333333333333333,0.4,0,0
"ACAD-039","ACAD","NETN",2019,0.140000015497208,4,2172944.74244968,2695676.09230028,"Laurentian Mixed Forest Province","mesic",80,-0.0116338226944208,0.0683738961815834,"Pole",15.0998636534553,14.1294117647059,13.5301408888889,755.555555555556,0.0530363298859719,0.159108989657916,0,0.053036329885972,0,0,9.66666666666667,0.106072659771944,0.212145319543888,0.5,0.666666666666667,0,0
"ACAD-040","ACAD","NETN",2019,0.00000000000000000773603627969601,2,2171860.89730645,2692643.79479701,"Laurentian Mixed Forest Province","mesic",89,-0.0116338226944208,0.0683738961815834,"Mosaic",31.3689436385735,29.70625,54.9575213333333,711.111111111111,0.185627154600902,1.29939008220631,0,0.05303632988597,0,0,195.666666666667,0.212145319543888,1.35242641209228,0.25,0.5,0,0
"ACAD-041","ACAD","NETN",2019,0,2,2174164.0753731,2679383.82781808,"Laurentian Mixed Forest Province","mesic",67,0.0735401883721352,0.0832312628626823,"Late Succ.",23.9466907943457,21.28,20.0169711111111,444.444444444444,0.928135773004508,0.662954123574649,0,0,0,0,285.333333333333,0.928135773004508,0.662954123574649,0.4,0.4,0,0
"ACAD-042","ACAD","NETN",2019,0.000000000412886363987397,2,2166419.30138414,2684199.05893979,"Laurentian Mixed Forest Province","mesic",82,0.000971093191765249,0.0698769092559814,"Mature",22.078722789147,20.2789473684211,32.3302351111111,844.444444444444,0.0265181649429859,0.238663484486873,0,0.026518164942986,0,0,43,0.0795544948289578,0.265181649429859,0.6,0.285714285714286,0,0
"ACAD-043","ACAD","NETN",2019,0.0900000035762787,2,2176840.35070753,2696265.85510097,"Laurentian Mixed Forest Province","mesic",87,-0.00438181683421135,0.0835287794470787,"Mature",17.6624035736929,16.805,21.7789524444444,888.888888888889,0.106072659771944,0.159108989657916,0,0.106072659771943,0,0,18.6666666666667,0.13259082471493,0.265181649429859,0.25,0.25,0,0
"ACAD-044","ACAD","NETN",2019,0.0300000254064798,3,2178080.26464367,2696270.87918238,"Laurentian Mixed Forest Province","dry",81,-0.00438181683421135,0.0835287794470787,"Pole",15.7577494162925,15.3833333333333,10.4010448888889,533.333333333333,0.0265181649429859,0.13259082471493,0.0530363298859719,0.291699814372845,0,0.0265181649429859,8,0.13259082471493,0.450808804030761,0.25,0,0.1875,0
"ACAD-045","ACAD","NETN",2019,0.149999991059303,3,2178417.63287934,2694016.27271054,"Laurentian Mixed Forest Province","mesic",84,-0.00438181683421135,0.0835287794470787,"Mature",18.9975985324461,18.3125,20.1569471111111,711.111111111111,0,0.13259082471493,0.0530363298859719,0.212145319543887,0,0,18.3333333333333,0.106072659771944,0.344736144258817,0.285714285714286,0.4,0,0
"ACAD-046","ACAD","NETN",2019,0.00000000129559374340005,2,2178238.84896407,2692504.85998866,"Laurentian Mixed Forest Province","mesic",88,0.0165300443768501,0.0881378203630447,"Pole",15.1898141708664,14.6545454545455,35.437652,1955.55555555556,0.13259082471493,0.954653937947494,0,0.026518164942986,0,0,14.3333333333333,0.159108989657916,0.98117210289048,0.25,0.571428571428571,0,0
"ACAD-047","ACAD","NETN",2019,0.0100000333040953,2,2180261.34833997,2691314.24073953,"Laurentian Mixed Forest Province","dry",78,0.0165300443768501,0.0881378203630447,"Mature",17.494370523114,16.78,21.3665297777778,888.888888888889,0.13259082471493,0.0530363298859719,0,0,0,0,7,0.159108989657916,0.0530363298859719,1,0.4,0,0
"ACAD-048","ACAD","NETN",2019,0,2,2174605.79543447,2689994.87582174,"Laurentian Mixed Forest Province","dry",0,0.00658849813044071,0.0920859128236771,"Pole",19.9690154726608,19.0894736842105,26.4468688888889,844.444444444444,0.0265181649429859,0.0795544948289578,0,0.212145319543887,0,0,8,0.0795544948289578,0.291699814372845,0.5,0.5,0,0
"ACAD-049","ACAD","NETN",2019,0,2,2169674.00037277,2682965.8131014,"Laurentian Mixed Forest Province","mesic",83,0.0497007258236408,0.0765743479132652,"Pole",16.2478716554918,15.52,27.6453173333333,1333.33333333333,0.503845133916733,0.875099443118536,0,0,0,0,279.333333333333,0.503845133916733,0.875099443118536,0.571428571428571,0.571428571428571,0,0
"ACAD-050","ACAD","NETN",2019,0.00000000130481392357495,3,2166888.43257236,2683971.86307027,"Laurentian Mixed Forest Province","mesic",87,0.000971093191765249,0.0698769092559814,"Mature",18.1027852369002,17.2416666666667,41.1813564444444,1600,0.106072659771944,0.0795544948289578,0.026518164942986,0,0,0,1.33333333333333,0.185627154600902,0.0795544948289578,0.571428571428571,0.285714285714286,0,0
"ACAD-051","ACAD","NETN",2019,0.369999945163727,2,2176460.62007085,2691100.1587621,"Laurentian Mixed Forest Province","mesic",83,0.00658849813044071,0.0920859128236771,"Mature",21.7151811161936,20.6727272727273,18.1061857777778,488.888888888889,0.291699814372845,0.424290639087775,0.106072659771944,0.026518164942986,0,0,110,0.397772474144789,0.450808804030761,0.666666666666667,0.666666666666667,0,0
"ACAD-052","ACAD","NETN",2019,0.0000000362368020034864,2,2179206.58186648,2689175.26928443,"Laurentian Mixed Forest Province","mesic",80,0.0165300443768501,0.0881378203630447,"Mature",21.0910635806486,19.6111111111111,41.9245182222222,1200,0.742508618403606,0.477326968973747,0,0,0,0,343.333333333333,0.742508618403606,0.477326968973747,0.333333333333333,0.75,0,0
"ACAD-053","ACAD","NETN",2019,0,3,2171024.37186306,2686975.96488796,"Laurentian Mixed Forest Province","mesic",83,0.0204252526164055,0.0779460743069649,"Mosaic",28.0206386599073,26.3463636363636,30.1478337777778,488.888888888889,0.185627154600902,0.106072659771944,0,0.026518164942986,0,0,68,0.185627154600902,0.13259082471493,0.571428571428571,0.4,0,0
"ACAD-054","ACAD","NETN",2019,0.000000000175926800904946,3,2170339.89173808,2687861.53568494,"Laurentian Mixed Forest Province","mesic",80,0.0204252526164055,0.0779460743069649,"Mature",22.0128268392441,20.5545454545455,18.605944,488.888888888889,0.13259082471493,0.503845133916733,0,0,0,0,38.3333333333333,0.13259082471493,0.503845133916733,0.666666666666667,0.5,0,0
"ACAD-055","ACAD","NETN",2019,0.100000001490116,2,2165255.21463891,2686032.87496544,"Laurentian Mixed Forest Province","mesic",80,0.0173018500208855,0.0647653341293335,"Mosaic",26.866575091419,25.6047619047619,52.9116471111111,933.333333333333,0,0.238663484486873,0,0.053036329885972,0,0,4,0.0795544948289578,0.291699814372845,0.285714285714286,0,0,0
"ACAD-056","ACAD","NETN",2019,0.0499999932944775,2,2177723.60065824,2691082.65288727,"Laurentian Mixed Forest Province","mesic",82,0.0165300443768501,0.0881378203630447,"Mosaic",24.4064199204499,22.9066666666667,31.1893826666667,666.666666666667,0.0530363298859719,0.0265181649429859,0,0.106072659771944,0,0,6.66666666666667,0.0795544948289578,0.13259082471493,0.4,0.5,0,0
"ACAD-057","ACAD","NETN",2019,0.169999971985817,3,2167903.19331639,2685146.81983635,"Laurentian Mixed Forest Province","mesic",83,0.000971093191765249,0.0698769092559814,"Late Succ.",26.5858880695087,25.4277777777778,44.4101466666667,800,0,0.424290639087775,0,0.159108989657916,0,0,12.6666666666667,0.0795544948289578,0.583399628745691,0.666666666666667,0,0,0
"ACAD-058","ACAD","NETN",2019,0.360000014305115,3,2174378.37696148,2699357.15297586,"Laurentian Mixed Forest Province","dry-mesic",83,-0.00293918466195464,0.0656633749604225,"Mature",18.8533696047827,17.5318181818182,27.2965653333333,977.777777777778,0.0530363298859719,0,0,0,0,0,0,0.106072659771944,0,0,0.285714285714286,0,0
"ACAD-059","ACAD","NETN",2019,0.000000000915179487748219,3,2174522.152725,2697043.3264696,"Laurentian Mixed Forest Province","dry",71,-0.00594545155763626,0.0810597687959671,"Mature",16.4387879723537,15.8375,7.54635022222222,355.555555555556,0.556881463802705,0.503845133916733,0,0,0,0,356.333333333333,0.556881463802705,0.503845133916733,0,0,0,0
"ACAD-060","ACAD","NETN",2019,0.0000000133133175594935,2,2166792.71212699,2686471.69007176,"Laurentian Mixed Forest Province","mesic",76,0.000971093191765249,0.0698769092559814,"Pole",13.8542412278695,13.5148148148148,36.1798368888889,2400,0.318217979315831,0,0,0,0,0,0,0.318217979315831,0,0,1,0,0
"ACAD-061","ACAD","NETN",2019,0.0000000000582698264639525,3,2167127.85744665,2687833.45848314,"Laurentian Mixed Forest Province","mesic",81,0.000971093191765249,0.0698769092559814,"Late Succ.",28.2778535253297,23.21,27.912596,444.444444444444,0.583399628745691,0.265181649429859,0.0265181649429861,0,0,0,201.333333333333,0.609917793688677,0.265181649429859,0.4,0.4,0,0
"ACAD-062","ACAD","NETN",2019,0.00000000133503541555058,2,2168711.40623368,2687021.2927282,"Laurentian Mixed Forest Province","mesic",80,0.000971093191765249,0.0698769092559814,"Mature",19.4596744210027,18.0678571428571,37.0114862222222,1244.44444444444,0.0530363298859719,0.0265181649429859,0,0,0,0,0.666666666666667,0.106072659771944,0.0265181649429859,0.666666666666667,0.666666666666667,0,0
"ACAD-063","ACAD","NETN",2019,0,3,2165257.37054077,2688924.66589524,"Laurentian Mixed Forest Province","mesic",82,0.0017380501376465,0.0629696920514107,"Mature",19.2943181865987,18.2571428571429,36.3851586666667,1244.44444444444,0.265181649429859,0.344736144258817,0,0,0,0,76,0.265181649429859,0.344736144258817,0.5,0.571428571428571,0,0
"ACAD-064","ACAD","NETN",2019,0,2,2155537.09184834,2648797.96106496,"Laurentian Mixed Forest Province","mesic",69,0.127464801073074,0.0726974010467529,"Pole",15.1010836456437,14.8272727272727,8.75621155555555,488.888888888889,0.0795544948289578,0.530363298859719,0,0,0,0,41.6666666666667,0.106072659771944,0.530363298859719,0.5,0.666666666666667,0,0
"ACAD-065","ACAD","NETN",2019,0,2,2156349.55300427,2652120.52163281,"Laurentian Mixed Forest Province","mesic",84,0.105359092354774,0.0777741372585297,"Late Succ.",24.7323830075221,22.6461538461538,27.7576466666667,577.777777777778,0.106072659771944,0.0265181649429859,0,0,0,0,6.66666666666667,0.106072659771944,0.0265181649429859,0.5,0.5,0,0
"ACAD-066","ACAD","NETN",2019,0,3,2155908.7228444,2653252.11233209,"Laurentian Mixed Forest Province","mesic",80,0.105359092354774,0.0777741372585297,"Mature",16.5836731240613,15.9107142857143,26.8798502222222,1244.44444444444,0.238663484486873,0.185627154600902,0,0,0,0,100.333333333333,0.238663484486873,0.185627154600902,1,1,0,0
"ACAD-067","ACAD","NETN",2019,0.0100000044330955,2,2155397.96200549,2651110.27705478,"Laurentian Mixed Forest Province","mesic",72,0.105359092354774,0.0777741372585297,"Mature",23.7158807553082,22.39,19.6329648888889,444.444444444444,0.106072659771944,0.822063113232564,0,0,0,0,28.6666666666667,0.13259082471493,0.822063113232564,0,0,0,0
"ACAD-068","ACAD","NETN",2019,0,3,2171454.34753993,2698322.56305829,"Laurentian Mixed Forest Province","mesic",85,-0.0139334816485643,0.0585589185357094,"Pole",18.1691129851368,17.1916666666667,27.6557893333333,1066.66666666667,0.0265181649429859,0.928135773004508,0,0,0,0,50.3333333333333,0.0795544948289578,0.928135773004508,0.444444444444444,0.25,0,0
"ACAD-069","ACAD","NETN",2019,0.00000000670552280368497,2,2188459.89073882,2698017.69461222,"Laurentian Mixed Forest Province","mesic",79,0.0443959906697273,0.0827096924185753,"Mature",23.35799037344,22.5428571428571,26.662836,622.222222222222,0.0795544948289578,1.19331742243437,0,0,0,0,84.3333333333333,0.106072659771944,1.19331742243437,1,1,0,0
"ACAD-070","ACAD","NETN",2019,0.0100000090897083,3,2189054.46148227,2697465.31415401,"Laurentian Mixed Forest Province","mesic",67,0.0443959906697273,0.0827096924185753,"Mature",23.3867648303644,22.8384615384615,24.8193848888889,577.777777777778,0,0.291699814372845,0,0,0,0,13,0.0795544948289578,0.291699814372845,0,0,0,0
"ACAD-071","ACAD","NETN",2019,0.15999998152256,3,2168306.8374001,2684719.79654,"Laurentian Mixed Forest Province","mesic",90,0.000971093191765249,0.0698769092559814,"Pole",18.2693185422993,16.768,29.1267528888889,1111.11111111111,0.397772474144789,0.291699814372845,0,0,0,0,141.666666666667,0.397772474144789,0.291699814372845,0.333333333333333,0.333333333333333,0,0
"ACAD-072","ACAD","NETN",2019,0.00000000000000000815654181589346,3,2172138.62334837,2680598.67943547,"Laurentian Mixed Forest Province","mesic",76,0.0497007258236408,0.0765743479132652,"Mature",21.1264184270679,19.9444444444444,28.0434626666667,800,0.238663484486873,1.21983558737735,0,0,0,0,127.333333333333,0.238663484486873,1.21983558737735,0.8,0.666666666666667,0,0
"ACAD-073","ACAD","NETN",2019,0.0299999993294477,3,2167973.33037295,2683905.97924697,"Laurentian Mixed Forest Province","mesic",83,0.000971093191765249,0.0698769092559814,"Mosaic",27.381771830388,25.8,36.6402564444444,622.222222222222,0.0795544948289578,0.450808804030761,0,0,0,0,79,0.106072659771944,0.450808804030761,0.5,0.666666666666667,0,0
"ACAD-074","ACAD","NETN",2019,0.00000000139487277284189,2,2173916.56958812,2695224.10264811,"Laurentian Mixed Forest Province","mesic",78,-0.00594545155763626,0.0810597687959671,"Mature",19.5125288081224,18.909756097561,54.4901928888889,1822.22222222222,0,0,0,0,0,0,0,0.0795544948289578,0,0,0,0,0
"ACAD-075","ACAD","NETN",2019,0.0899999961256981,2,2172708.54889333,2696867.31145287,"Laurentian Mixed Forest Province","mesic",88,-0.0116338226944208,0.0683738961815834,"Pole",18.7072178583562,16.93,24.4318168888889,888.888888888889,0.0795544948289578,0.450808804030761,0.0795544948289582,0,0,0,45.3333333333333,0.159108989657916,0.450808804030761,0.444444444444444,0.4,0,0
"ACAD-076","ACAD","NETN",2019,0,3,2167565.61142238,2683083.1006311,"Laurentian Mixed Forest Province","mesic",83,0.0314534790813923,0.0698051974177361,"Late Succ.",28.3847560320676,25.54375,44.9984631111111,711.111111111111,0.0265181649429859,0.503845133916733,0,0.344736144258817,0,0,15.3333333333333,0.0795544948289578,0.84858127817555,0.285714285714286,0,0,0
"ACAD-077","ACAD","NETN",2019,0.0000000000000000851892997312519,2,2176741.94236464,2695149.76703841,"Laurentian Mixed Forest Province","mesic",86,-0.00438181683421135,0.0835287794470787,"Pole",15.2705014418556,14.7321428571429,22.7914515555556,1244.44444444444,0.159108989657916,0.0265181649429859,0.026518164942986,0.0795544948289581,0,0,33.6666666666667,0.185627154600902,0.106072659771944,0,0.333333333333333,0,0
