"term","estimate","lower95","upper95","num_boots","Macrogroup","resp"
"Slope",-0.292709542202125,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","tree_40cm_Dens_NatOth"
"c1_response",1.86643660988022,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","tree_40cm_Dens_NatOth"
"c2_response",1.57372706767809,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","tree_40cm_Dens_NatOth"
"c3_response",1.28101752547597,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","tree_40cm_Dens_NatOth"
"Intercept",62.4141424201297,56.9829789057149,68.5139125141993,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","tree_40cm_Dens_Total"
"Slope",2.419549043396,1.24389628433526,3.54634958497855,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","tree_40cm_Dens_Total"
"c1_response",64.8336914635257,59.7339134342887,70.6674623684578,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","tree_40cm_Dens_Total"
"c2_response",67.2532405069217,62.2513426858869,72.9791811888773,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","tree_40cm_Dens_Total"
"c3_response",69.6727895503177,64.7190132984773,75.6300422034147,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","tree_40cm_Dens_Total"
"Intercept",0.169613739917902,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_Exotic"
"Slope",0.0167109540207169,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_Exotic"
"c1_response",0.186324693938619,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_Exotic"
"c2_response",0.203035647959336,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_Exotic"
"c3_response",0.219746601980053,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_Exotic"
"Intercept",26.1844319414954,25.091136197153,27.5463498022109,999,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_NatCan"
"Slope",0.382252001064492,0.125273695142191,0.600422583137049,999,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_NatCan"
"c1_response",26.5666839425599,25.5144393387915,27.8673955887154,999,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_NatCan"
"c2_response",26.9489359436244,25.9061763926323,28.3162240261369,999,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_NatCan"
"c3_response",27.3311879446889,26.2824081680414,28.7630824250295,999,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_NatCan"
"Intercept",1.42153434760731,1.12901072593174,1.78277110210054,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_NatOth"
"Slope",-0.142084799447758,-0.207828273235326,-0.0788138575162596,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_NatOth"
"c1_response",1.27944954815956,1.02841156604228,1.59327258619735,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_NatOth"
"c2_response",1.1373647487118,0.897282849829304,1.42633802710486,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_NatOth"
"c3_response",0.99527994926404,0.769896832136656,1.27825199723033,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_NatOth"
"Intercept",27.830969075011,26.7113477600913,29.1983586649252,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_Total"
"Slope",0.257070779956764,0.00913597939852647,0.493468156483954,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_Total"
"c1_response",28.0880398549677,26.9882596450716,29.4189158540808,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_Total"
"c2_response",28.3451106349245,27.2644541879716,29.684811248409,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_Total"
"c3_response",28.6021814148813,27.457854329054,29.9983314690247,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_BA_Total"
"Intercept",4.05846517294155,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_Exotic"
"Slope",0.247907643691302,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_Exotic"
"c1_response",4.30637281663285,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_Exotic"
"c2_response",4.55428046032415,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_Exotic"
"c3_response",4.80218810401545,NA,NA,NA,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_Exotic"
"Intercept",401.828537250713,384.802982268379,425.178060466331,999,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_NatCan"
"Slope",-4.90637685548951,-8.11335985133037,-1.63694849345639,999,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_NatCan"
"c1_response",396.922160395223,379.835664282909,418.94730930243,999,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_NatCan"
"c2_response",392.015783539734,374.818936592004,414.1853327106,999,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_NatCan"
"c3_response",387.109406684244,369.683841489645,410.847813348469,999,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_NatCan"
"Intercept",39.4549175489046,32.587076222594,46.5893637382377,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_NatOth"
"Slope",-2.6374888356311,-4.01183943642982,-1.34641793686951,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_NatOth"
"c1_response",36.8174287132735,30.5635242008149,43.5539068591493,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_NatOth"
"c2_response",34.1799398776424,28.1503006172494,40.6466619824166,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_NatOth"
"c3_response",31.5424510420113,25.6066649803258,38.134666562647,1000,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_NatOth"
"Intercept",447.101706650888,427.980751592819,468.724053859844,997,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_Total"
"Slope",-7.29541092736838,-10.9639928619988,-3.75453794472523,997,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_Total"
"c1_response",439.80629572352,421.120871674573,460.984194151365,997,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_Total"
"c2_response",432.510884796151,413.156344218769,453.728929630428,997,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_Total"
"c3_response",425.215473868783,404.563461275018,446.959958889554,997,"Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland","Tree_Dens_Total"
"Intercept",0.475245202649192,0.342273348422642,0.592017172897745,1000,"Central Hardwood Floodplain Forest","Hor_sap"
"Slope",0.000299418633218892,-0.036938046389939,0.0435291560727725,1000,"Central Hardwood Floodplain Forest","Hor_sap"
"c1_response",0.475544621282411,0.36715784883774,0.569297798625406,1000,"Central Hardwood Floodplain Forest","Hor_sap"
"c2_response",0.475844039915629,0.374946322366774,0.565180821939097,1000,"Central Hardwood Floodplain Forest","Hor_sap"
"c3_response",0.476143458548848,0.366466178192961,0.571505354873269,1000,"Central Hardwood Floodplain Forest","Hor_sap"
"Intercept",0.535317753527316,0.384239493797015,0.675562453991548,999,"Central Hardwood Floodplain Forest","Hor_seed"
"Slope",0.03752106438255,-0.0226282046882797,0.0943122446177401,999,"Central Hardwood Floodplain Forest","Hor_seed"
"c1_response",0.572838817909866,0.463294027206668,0.660690894021887,999,"Central Hardwood Floodplain Forest","Hor_seed"
"c2_response",0.610359882292416,0.509981056029949,0.67613469802828,999,"Central Hardwood Floodplain Forest","Hor_seed"
"c3_response",0.647880946674966,0.524393197490197,0.73374489484724,999,"Central Hardwood Floodplain Forest","Hor_seed"
"Intercept",0.0718568632149801,NA,NA,NA,"Central Hardwood Floodplain Forest","Sap_BA_Exotic"
"Slope",-0.00190898773790572,NA,NA,NA,"Central Hardwood Floodplain Forest","Sap_BA_Exotic"
"c1_response",0.0699478754770744,NA,NA,NA,"Central Hardwood Floodplain Forest","Sap_BA_Exotic"
"c2_response",0.0680388877391687,NA,NA,NA,"Central Hardwood Floodplain Forest","Sap_BA_Exotic"
"c3_response",0.0661299000012629,NA,NA,NA,"Central Hardwood Floodplain Forest","Sap_BA_Exotic"
"Intercept",0.745756917940698,0.515377626610703,1.02468731101295,998,"Central Hardwood Floodplain Forest","Sap_BA_NatCan"
"Slope",-0.0846764661349559,-0.177446005374909,0.00677732061240422,998,"Central Hardwood Floodplain Forest","Sap_BA_NatCan"
"c1_response",0.661080451805742,0.47307146527848,0.909047004898512,998,"Central Hardwood Floodplain Forest","Sap_BA_NatCan"
"c2_response",0.576403985670786,0.396472891960442,0.821982579205599,998,"Central Hardwood Floodplain Forest","Sap_BA_NatCan"
"c3_response",0.49172751953583,0.280843942425416,0.770383478025848,998,"Central Hardwood Floodplain Forest","Sap_BA_NatCan"
"Intercept",0.41661718176781,0.173718926826293,0.652523208548695,1000,"Central Hardwood Floodplain Forest","Sap_BA_NatOth"
"Slope",0.0133361057684179,-0.0623409864952371,0.0880139492900607,1000,"Central Hardwood Floodplain Forest","Sap_BA_NatOth"
"c1_response",0.429953287536228,0.219982897336546,0.627364327256401,1000,"Central Hardwood Floodplain Forest","Sap_BA_NatOth"
"c2_response",0.443289393304646,0.242367318499071,0.617966527262617,1000,"Central Hardwood Floodplain Forest","Sap_BA_NatOth"
"c3_response",0.456625499073064,0.249573921590158,0.64848079234108,1000,"Central Hardwood Floodplain Forest","Sap_BA_NatOth"
"Intercept",1.23363637717314,0.870030011033503,1.58045057738008,999,"Central Hardwood Floodplain Forest","Sap_BA_Total"
"Slope",-0.0739997441103434,-0.203117136709041,0.0452206420801935,999,"Central Hardwood Floodplain Forest","Sap_BA_Total"
"c1_response",1.1596366330628,0.858225394678071,1.43950551691567,999,"Central Hardwood Floodplain Forest","Sap_BA_Total"
"c2_response",1.08563688895246,0.797765529433912,1.33650247855028,999,"Central Hardwood Floodplain Forest","Sap_BA_Total"
"c3_response",1.01163714484211,0.67498768259242,1.30809340468625,999,"Central Hardwood Floodplain Forest","Sap_BA_Total"
"Intercept",NA,NA,NA,NA,"Central Hardwood Floodplain Forest","Sap_Dens_Exotic"
"Slope",NA,NA,NA,NA,"Central Hardwood Floodplain Forest","Sap_Dens_Exotic"
"c1_response",NA,NA,NA,NA,"Central Hardwood Floodplain Forest","Sap_Dens_Exotic"
"c2_response",NA,NA,NA,NA,"Central Hardwood Floodplain Forest","Sap_Dens_Exotic"
"c3_response",NA,NA,NA,NA,"Central Hardwood Floodplain Forest","Sap_Dens_Exotic"
"Intercept",0.0333382147549562,0.0146467856378682,0.0792707693844574,999,"Central Hardwood Floodplain Forest","Sap_Dens_NatCan"
"Slope",0.00452753819621999,-0.00334861779541461,0.0169222341022942,999,"Central Hardwood Floodplain Forest","Sap_Dens_NatCan"
"c1_response",0.0378657529511762,0.0152316129839046,0.0858394635762524,999,"Central Hardwood Floodplain Forest","Sap_Dens_NatCan"
"c2_response",0.0423932911473962,0.015341915231983,0.0935443925954151,999,"Central Hardwood Floodplain Forest","Sap_Dens_NatCan"
"c3_response",0.0469208293436162,0.0135940840838877,0.103406553873161,999,"Central Hardwood Floodplain Forest","Sap_Dens_NatCan"
"Intercept",0.0345944098873552,0.0129801623410177,0.0564702230331709,1000,"Central Hardwood Floodplain Forest","Sap_Dens_NatOth"
"Slope",0.00269604224685189,-0.00269551336393028,0.0080591706164927,1000,"Central Hardwood Floodplain Forest","Sap_Dens_NatOth"
"c1_response",0.0372904521342071,0.0178168907571188,0.0558660183719185,1000,"Central Hardwood Floodplain Forest","Sap_Dens_NatOth"
"c2_response",0.039986494381059,0.0213666144448755,0.0573397498240643,1000,"Central Hardwood Floodplain Forest","Sap_Dens_NatOth"
"c3_response",0.0426825366279109,0.0244175826320727,0.0607143348147431,1000,"Central Hardwood Floodplain Forest","Sap_Dens_NatOth"
"Intercept",0.0748937677943817,0.0420216906573639,0.116640079183802,999,"Central Hardwood Floodplain Forest","Sap_Dens_Total"
"Slope",0.00891626656114392,-0.00253010748602476,0.0222442547155548,999,"Central Hardwood Floodplain Forest","Sap_Dens_Total"
"c1_response",0.0838100343555256,0.0499827584301003,0.127943224709765,999,"Central Hardwood Floodplain Forest","Sap_Dens_Total"
"c2_response",0.0927263009166695,0.0564757793998792,0.138467308154797,999,"Central Hardwood Floodplain Forest","Sap_Dens_Total"
"c3_response",0.101642567477813,0.0576312620477693,0.153238676350296,999,"Central Hardwood Floodplain Forest","Sap_Dens_Total"
"Intercept",0.0620975036662161,-0.0190396176811159,0.204665897820148,1000,"Central Hardwood Floodplain Forest","Seed_Dens_Exotic"
"Slope",0.0234334889150064,-0.00424408687370008,0.0684696986338718,1000,"Central Hardwood Floodplain Forest","Seed_Dens_Exotic"
"c1_response",0.0855309925812225,0.0149566820946738,0.230239384116179,1000,"Central Hardwood Floodplain Forest","Seed_Dens_Exotic"
"c2_response",0.108964481496229,0.0145621314458078,0.259906617839824,1000,"Central Hardwood Floodplain Forest","Seed_Dens_Exotic"
"c3_response",0.132397970411235,0.0131622185890057,0.300158243897206,1000,"Central Hardwood Floodplain Forest","Seed_Dens_Exotic"
"Intercept",0.287994726047069,0.167073147291289,0.432208920466921,996,"Central Hardwood Floodplain Forest","Seed_Dens_NatCan"
"Slope",-0.0187901993934299,-0.0618292405767467,0.0202273782068563,996,"Central Hardwood Floodplain Forest","Seed_Dens_NatCan"
"c1_response",0.26920452665364,0.165867031762497,0.384896495889062,996,"Central Hardwood Floodplain Forest","Seed_Dens_NatCan"
"c2_response",0.25041432726021,0.15678329834544,0.347898859902706,996,"Central Hardwood Floodplain Forest","Seed_Dens_NatCan"
"c3_response",0.23162412786678,0.136114472615611,0.324897628813113,996,"Central Hardwood Floodplain Forest","Seed_Dens_NatCan"
"Intercept",0.179891469211585,0.0357172737093757,0.390089119798423,997,"Central Hardwood Floodplain Forest","Seed_Dens_NatOth"
"Slope",0.0768718134448629,0.01455586712771,0.136592925912433,997,"Central Hardwood Floodplain Forest","Seed_Dens_NatOth"
"c1_response",0.256763282656448,0.138724494300545,0.425183758317857,997,"Central Hardwood Floodplain Forest","Seed_Dens_NatOth"
"c2_response",0.333635096101311,0.227118137383563,0.488099960162342,997,"Central Hardwood Floodplain Forest","Seed_Dens_NatOth"
"c3_response",0.410506909546174,0.293324407592538,0.573362463061502,997,"Central Hardwood Floodplain Forest","Seed_Dens_NatOth"
"Intercept",0.498505653839995,0.311206801585142,0.804689830211625,995,"Central Hardwood Floodplain Forest","Seed_Dens_Total"
"Slope",0.0814311214858296,0.0093171974909597,0.153599183096843,995,"Central Hardwood Floodplain Forest","Seed_Dens_Total"
"c1_response",0.579936775325825,0.416253020845263,0.867710576560499,995,"Central Hardwood Floodplain Forest","Seed_Dens_Total"
"c2_response",0.661367896811654,0.503907110499312,0.938839741213699,995,"Central Hardwood Floodplain Forest","Seed_Dens_Total"
"c3_response",0.742799018297484,0.562579489631315,1.03186960801289,995,"Central Hardwood Floodplain Forest","Seed_Dens_Total"
"Intercept",0.279460753875319,0.199980706306489,0.354627504022932,997,"Central Hardwood Floodplain Forest","Sor_sap"
"Slope",-0.0129026703878995,-0.0426297510375525,0.0171068524980335,997,"Central Hardwood Floodplain Forest","Sor_sap"
"c1_response",0.26655808348742,0.205340637871035,0.320377638610969,997,"Central Hardwood Floodplain Forest","Sor_sap"
"c2_response",0.25365541309952,0.200658249384905,0.302510971482522,997,"Central Hardwood Floodplain Forest","Sor_sap"
"c3_response",0.240752742711621,0.178039486274884,0.297813249820162,997,"Central Hardwood Floodplain Forest","Sor_sap"
"Intercept",0.356157920451984,0.255744959945139,0.453927890479185,1000,"Central Hardwood Floodplain Forest","Sor_seed"
"Slope",-0.0239645188054751,-0.0663574275291526,0.0155658892512758,1000,"Central Hardwood Floodplain Forest","Sor_seed"
"c1_response",0.332193401646509,0.261600046631436,0.395275133755396,1000,"Central Hardwood Floodplain Forest","Sor_seed"
"c2_response",0.308228882841034,0.250409165570319,0.350676958149013,1000,"Central Hardwood Floodplain Forest","Sor_seed"
"c3_response",0.284264364035559,0.214786223331342,0.34213005858481,1000,"Central Hardwood Floodplain Forest","Sor_seed"
"Intercept",11.4758874539428,1.86990116213917,30.3330185075892,999,"Central Hardwood Floodplain Forest","stock_final"
"Slope",3.81143426071475,-0.419919905518317,9.93763423185838,999,"Central Hardwood Floodplain Forest","stock_final"
"c1_response",15.2873217146576,4.39713605424839,35.5251276443565,999,"Central Hardwood Floodplain Forest","stock_final"
"c2_response",19.0987559753723,5.84599362817463,42.2594995421249,999,"Central Hardwood Floodplain Forest","stock_final"
"c3_response",22.9101902360871,6.29337530559041,49.3541071769547,999,"Central Hardwood Floodplain Forest","stock_final"
"Intercept",0.139207229781951,0.0402467417670374,0.213178524344748,998,"Central Hardwood Floodplain Forest","tree_10cm_BA_Exotic"
"Slope",0.00910683670402765,-0.0133606690820068,0.0349795495864993,998,"Central Hardwood Floodplain Forest","tree_10cm_BA_Exotic"
"c1_response",0.148314066485978,0.0486119877470474,0.216049643977986,998,"Central Hardwood Floodplain Forest","tree_10cm_BA_Exotic"
"c2_response",0.157420903190006,0.0488294882741733,0.223856180304388,998,"Central Hardwood Floodplain Forest","tree_10cm_BA_Exotic"
"c3_response",0.166527739894034,0.0488607582643663,0.241939883663553,998,"Central Hardwood Floodplain Forest","tree_10cm_BA_Exotic"
"Intercept",2.76876295740381,2.21703085277205,3.32820827892645,996,"Central Hardwood Floodplain Forest","tree_10cm_BA_NatCan"
"Slope",-0.180888384983253,-0.287999857671109,-0.0827310652936014,996,"Central Hardwood Floodplain Forest","tree_10cm_BA_NatCan"
"c1_response",2.58787457242055,2.09168723727821,3.07578543015605,996,"Central Hardwood Floodplain Forest","tree_10cm_BA_NatCan"
"c2_response",2.4069861874373,1.95213844445138,2.85256722314585,996,"Central Hardwood Floodplain Forest","tree_10cm_BA_NatCan"
"c3_response",2.22609780245405,1.79246963290469,2.64546766358155,996,"Central Hardwood Floodplain Forest","tree_10cm_BA_NatCan"
"Intercept",0.45920749838953,0.320842995893027,0.65549404210956,996,"Central Hardwood Floodplain Forest","tree_10cm_BA_NatOth"
"Slope",-0.0677714474537094,-0.117136698220363,-0.0157705427284306,996,"Central Hardwood Floodplain Forest","tree_10cm_BA_NatOth"
